module,type,name,res_id,src,value,comments
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_users__signup_type,Signup Token Type,Signup Token Type,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_partner__signup_valid,Signup Token is Valid,Signup Token is Valid,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_users__signup_valid,Signup Token is Valid,Signup Token is Valid,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_partner__signup_url,Signup URL,Signup URL,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_users__signup_url,Signup URL,Signup URL,
auth_signup,code,addons/auth_signup/models/res_users.py,117,Signup is not allowed for uninvited users,Signup is not allowed for uninvited users,
auth_signup,code,addons/auth_signup/models/res_partner.py,150,Signup token '%s' is no longer valid,Signup token '%s' is no longer valid,
auth_signup,code,addons/auth_signup/models/res_partner.py,146,Signup token '%s' is not valid,Signup token '%s' is not valid,
auth_signup,code,addons/auth_signup/models/res_users.py,138,Signup: invalid template user,Signup: invalid template user,
auth_signup,code,addons/auth_signup/models/res_users.py,141,Signup: no login given for new user,Signup: no login given for new user,
auth_signup,code,addons/auth_signup/models/res_users.py,143,Signup: no name or partner given for new user,Signup: no name or partner given for new user,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_users__state,Status,Status,
auth_signup,model,"ir.model.fields,field_description",auth_signup.field_res_config_settings__auth_signup_template_user_id,Template user for new users created through signup,Template user for new users created through signup,
auth_signup,code,addons/auth_signup/controllers/main.py,123,The form was not properly filled in.,The form was not properly filled in.,
auth_signup,code,addons/auth_signup/models/res_users.py,127,This is his first connection. Wish him welcome,This is his first connection. Wish him welcome,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.res_config_settings_view_form,"To send invitations in B2B mode, open a contact or select several ones in list view and click on 'Portal Access Management' option in the dropdown menu *Action*.","To send invitations in B2B mode, open a contact or select several ones in list view and click on 'Portal Access Management' option in the dropdown menu *Action*.",
auth_signup,model,"ir.model,name",auth_signup.model_res_users,Users,Users,
auth_signup,model,"mail.template,subject",auth_signup.mail_template_user_signup_account_created,Welcome to ${object.company_id.name}!,Welcome to ${object.company_id.name}!,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.fields,Your Email,Your Email,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.reset_password,Your Email,Your Email,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.fields,Your Name,Your Name,
auth_signup,model_terms,"ir.ui.view,arch_db",auth_signup.fields,e.g. John Doe,e.g. John Doe,
barcodes,code,addons/barcodes/models/barcodes.py,204, '*' is not a valid Regex Barcode Pattern. Did you mean '.*' ?, '*' is not a valid Regex Barcode Pattern. Did you mean '.*' ?,
barcodes,code,addons/barcodes/models/barcodes.py,202,: a rule can only contain one pair of braces.,: a rule can only contain one pair of braces.,
barcodes,code,addons/barcodes/models/barcodes.py,198,: braces can only contain N's followed by D's.,: braces can only contain N's followed by D's.,
barcodes,code,addons/barcodes/models/barcodes.py,200,: empty braces.,: empty braces.,
barcodes,model_terms,"ir.ui.view,arch_db",barcodes.view_barcode_nomenclature_form,"<i>Barcodes Nomenclatures</i> define how barcodes are recognized and categorized.
                                When a barcode is scanned it is associated to the <i>first</i> rule with a matching
                                pattern. The pattern syntax is that of regular expression, and a barcode is matched
                                if the regular expression matches a prefix of the barcode.","<i>Barcodes Nomenclatures</i> define how barcodes are recognized and categorized.
                                When a barcode is scanned it is associated to the <i>first</i> rule with a matching
                                pattern. The pattern syntax is that of regular expression, and a barcode is matched
                                if the regular expression matches a prefix of the barcode.",
barcodes,model_terms,"ir.actions.act_window,help",barcodes.action_barcode_nomenclature_form,A barcode nomenclature defines how the point of sale identify and interprets barcodes,A barcode nomenclature defines how the point of sale identify and interprets barcodes,
barcodes,model_terms,"ir.actions.act_window,help",barcodes.action_barcode_nomenclature_form,Add a new barcode nomenclature,Add a new barcode nomenclature,
barcodes,selection,"barcode.rule,type",0,Alias,Alias,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcode_rule__alias,Alias,Alias,
barcodes,selection,"barcode.nomenclature,upc_ean_conv",0,Always,Always,
barcodes,model,"ir.model.fields,help",barcodes.field_barcode_rule__name,An internal identification for this barcode nomenclature rule,An internal identification for this barcode nomenclature rule,
barcodes,model,"ir.model.fields,help",barcodes.field_barcode_nomenclature__name,An internal identification of the barcode nomenclature,An internal identification of the barcode nomenclature,
barcodes,selection,"barcode.rule,encoding",0,Any,Any,
barcodes,model,"ir.model,name",barcodes.model_barcodes_barcode_events_mixin,Barcode Event Mixin,Barcode Event Mixin,
barcodes,model,"ir.model,name",barcodes.model_barcode_nomenclature,Barcode Nomenclature,Barcode Nomenclature,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcode_nomenclature__name,Barcode Nomenclature,Barcode Nomenclature,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcode_rule__barcode_nomenclature_id,Barcode Nomenclature,Barcode Nomenclature,
barcodes,model_terms,"ir.ui.view,arch_db",barcodes.view_barcode_nomenclature_form,Barcode Nomenclature,Barcode Nomenclature,
barcodes,model,"ir.actions.act_window,name",barcodes.action_barcode_nomenclature_form,Barcode Nomenclatures,Barcode Nomenclatures,
barcodes,model_terms,"ir.ui.view,arch_db",barcodes.view_barcode_nomenclature_tree,Barcode Nomenclatures,Barcode Nomenclatures,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcode_rule__pattern,Barcode Pattern,Barcode Pattern,
barcodes,model,"ir.model,name",barcodes.model_barcode_rule,Barcode Rule,Barcode Rule,
barcodes,model_terms,"ir.ui.view,arch_db",barcodes.view_barcode_rule_form,Barcode Rule,Barcode Rule,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcodes_barcode_events_mixin___barcode_scanned,Barcode Scanned,Barcode Scanned,
barcodes,model,"ir.model,name",barcodes.model_res_company,Companies,Companies,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcode_nomenclature__create_uid,Created by,Created by,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcode_rule__create_uid,Created by,Created by,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcode_nomenclature__create_date,Created on,Created on,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcode_rule__create_date,Created on,Created on,
barcodes,code,addons/barcodes/static/src/js/barcode_form_view.js,390,Discard,Discard,openerp-web
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcode_nomenclature__display_name,Display Name,Display Name,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcode_rule__display_name,Display Name,Display Name,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcodes_barcode_events_mixin__display_name,Display Name,Display Name,
barcodes,selection,"barcode.rule,encoding",0,EAN-13,EAN-13,
barcodes,selection,"barcode.nomenclature,upc_ean_conv",0,EAN-13 to UPC-A,EAN-13 to UPC-A,
barcodes,selection,"barcode.rule,encoding",0,EAN-8,EAN-8,
barcodes,model,"ir.model.fields,field_description",barcodes.field_barcode_rule__encoding,Encoding,Encoding,
barcodes,code,addons/barcodes/static/src/js/barcode_form_view.js,326,Error: Barcode command is undefined,Error: Barcode command is undefined,openerp-web
barcodes,code,addons/barcodes/static/src/js/barcode_form_view.js,63,Error: Document not editable,Error: Document not editable,openerp-web
barcodes,code,addons/barcodes/static/src/js/barcode_form_view.js,362,Error: No last scanned barcode,Error: No last scanned barcode,openerp-web
barcodes,code,addons/barcodes/static/src/js/barcode_form_view.js,95,Error: Pager not available,Error: Pager not available,openerp-web
barcodes,code,addons/barcodes/static/src/js/barcode_form_view.js,110,Error: Pager not available,Error: Pager not available,openerp-web
